filename,relative_path,split,label,frame_id,sequence_id_provisional,camera_group,camera_group_size,camera_group_confidence,grouping_method,camera_group_v1,camera_group_v2_manual_merge,camera_group_v2_merge_reason,enabled_for_cv
01630.jpg,初赛测试集/01630.jpg,test,,1630,file_block_0005,camera_group_v2_0421,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0429,no,,yes
01631.jpg,初赛测试集/01631.jpg,test,,1631,file_block_0005,camera_group_v2_0421,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0429,no,,yes
01632.jpg,初赛测试集/01632.jpg,test,,1632,file_block_0005,camera_group_v2_0421,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0429,no,,yes
01633.jpg,初赛测试集/01633.jpg,test,,1633,file_block_0005,camera_group_v2_0421,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0429,no,,yes
01634.jpg,初赛测试集/01634.jpg,test,,1634,file_block_0005,camera_group_v2_0421,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0429,no,,yes
01635.jpg,初赛测试集/01635.jpg,test,,1635,file_block_0005,camera_group_v2_0421,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0429,no,,yes
01636.jpg,初赛测试集/01636.jpg,test,,1636,file_block_0005,camera_group_v2_0421,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0429,no,,yes
01637.jpg,初赛测试集/01637.jpg,test,,1637,file_block_0005,camera_group_v2_0421,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0429,no,,yes
01638.jpg,初赛测试集/01638.jpg,test,,1638,file_block_0005,camera_group_v2_0422,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0430,no,,yes
01639.jpg,初赛测试集/01639.jpg,test,,1639,file_block_0005,camera_group_v2_0422,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0430,no,,yes
01640.jpg,初赛测试集/01640.jpg,test,,1640,file_block_0005,camera_group_v2_0423,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0431,no,,yes
01641.jpg,初赛测试集/01641.jpg,test,,1641,file_block_0005,camera_group_v2_0424,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0432,no,,yes
01642.jpg,初赛测试集/01642.jpg,test,,1642,file_block_0005,camera_group_v2_0425,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0433,no,,yes
01643.jpg,初赛测试集/01643.jpg,test,,1643,file_block_0005,camera_group_v2_0426,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0434,no,,yes
01644.jpg,初赛测试集/01644.jpg,test,,1644,file_block_0005,camera_group_v2_0427,5,high,top75_gray32_cosine_with_frame_gap,camera_group_0435,no,,yes
01645.jpg,初赛测试集/01645.jpg,test,,1645,file_block_0005,camera_group_v2_0427,5,high,top75_gray32_cosine_with_frame_gap,camera_group_0435,no,,yes
01646.jpg,初赛测试集/01646.jpg,test,,1646,file_block_0005,camera_group_v2_0427,5,high,top75_gray32_cosine_with_frame_gap,camera_group_0435,no,,yes
01647.jpg,初赛测试集/01647.jpg,test,,1647,file_block_0005,camera_group_v2_0427,5,high,top75_gray32_cosine_with_frame_gap,camera_group_0435,no,,yes
01648.jpg,初赛测试集/01648.jpg,test,,1648,file_block_0005,camera_group_v2_0427,5,high,top75_gray32_cosine_with_frame_gap,camera_group_0435,no,,yes
02043.jpg,训练集/02043.jpg,train,乱占,2043,file_block_0006,camera_group_v2_0428,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0436,no,,yes
02044.jpg,训练集/02044.jpg,train,乱占,2044,file_block_0006,camera_group_v2_0429,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0437,no,,yes
02045.jpg,训练集/02045.jpg,train,乱占,2045,file_block_0006,camera_group_v2_0430,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0438,no,,yes
02046.jpg,训练集/02046.jpg,train,乱占,2046,file_block_0006,camera_group_v2_0430,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0438,no,,yes
02047.jpg,训练集/02047.jpg,train,乱占,2047,file_block_0006,camera_group_v2_0431,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0439,no,,yes
02048.jpg,训练集/02048.jpg,train,乱占,2048,file_block_0006,camera_group_v2_0432,3,medium,top75_gray32_cosine_with_frame_gap,camera_group_0440,no,,yes
02049.jpg,训练集/02049.jpg,train,乱占,2049,file_block_0006,camera_group_v2_0433,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0441,no,,yes
02050.jpg,训练集/02050.jpg,train,乱占,2050,file_block_0006,camera_group_v2_0432,3,medium,top75_gray32_cosine_with_frame_gap,camera_group_0440,no,,yes
02051.jpg,训练集/02051.jpg,train,乱占,2051,file_block_0006,camera_group_v2_0432,3,medium,top75_gray32_cosine_with_frame_gap,camera_group_0440,no,,yes
02052.jpg,训练集/02052.jpg,train,乱采,2052,file_block_0006,camera_group_v2_0434,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0442,no,,yes
02053.jpg,训练集/02053.jpg,train,乱采,2053,file_block_0006,camera_group_v2_0434,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0442,no,,yes
02054.jpg,训练集/02054.jpg,train,乱采,2054,file_block_0006,camera_group_v2_0434,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0442,no,,yes
02055.jpg,训练集/02055.jpg,train,乱采,2055,file_block_0006,camera_group_v2_0434,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0442,no,,yes
02056.jpg,训练集/02056.jpg,train,乱采,2056,file_block_0006,camera_group_v2_0434,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0442,no,,yes
02057.jpg,训练集/02057.jpg,train,乱采,2057,file_block_0006,camera_group_v2_0434,6,high,top75_gray32_cosine_with_frame_gap,camera_group_0442,no,,yes
02058.jpg,训练集/02058.jpg,train,乱占,2058,file_block_0006,camera_group_v2_0435,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0443,no,,yes
02059.jpg,训练集/02059.jpg,train,乱占,2059,file_block_0006,camera_group_v2_0435,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0443,no,,yes
02060.jpg,训练集/02060.jpg,train,乱堆,2060,file_block_0006,camera_group_v2_0436,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0444,no,,yes
02061.jpg,训练集/02061.jpg,train,乱堆,2061,file_block_0006,camera_group_v2_0436,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0444,no,,yes
02062.jpg,训练集/02062.jpg,train,乱占,2062,file_block_0006,camera_group_v2_0437,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0445,no,,yes
02063.jpg,训练集/02063.jpg,train,乱采,2063,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02064.jpg,训练集/02064.jpg,train,乱采,2064,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02065.jpg,训练集/02065.jpg,train,乱采,2065,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02066.jpg,训练集/02066.jpg,train,乱采,2066,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02067.jpg,训练集/02067.jpg,train,乱采,2067,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02068.jpg,训练集/02068.jpg,train,乱采,2068,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02069.jpg,训练集/02069.jpg,train,乱采,2069,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02070.jpg,训练集/02070.jpg,train,乱采,2070,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02071.jpg,训练集/02071.jpg,train,乱采,2071,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02072.jpg,训练集/02072.jpg,train,乱占,2072,file_block_0006,camera_group_v2_0439,3,medium,top75_gray32_cosine_with_frame_gap,camera_group_0447,no,,yes
02073.jpg,训练集/02073.jpg,train,乱占,2073,file_block_0006,camera_group_v2_0440,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0448,no,,yes
02074.jpg,训练集/02074.jpg,train,乱占,2074,file_block_0006,camera_group_v2_0441,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0449,no,,yes
02075.jpg,训练集/02075.jpg,train,乱占,2075,file_block_0006,camera_group_v2_0439,3,medium,top75_gray32_cosine_with_frame_gap,camera_group_0447,no,,yes
02076.jpg,训练集/02076.jpg,train,乱占,2076,file_block_0006,camera_group_v2_0439,3,medium,top75_gray32_cosine_with_frame_gap,camera_group_0447,no,,yes
02077.jpg,训练集/02077.jpg,train,乱占,2077,file_block_0006,camera_group_v2_0441,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0449,no,,yes
02078.jpg,训练集/02078.jpg,train,乱占,2078,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02079.jpg,训练集/02079.jpg,train,乱占,2079,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02080.jpg,训练集/02080.jpg,train,乱占,2080,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02081.jpg,训练集/02081.jpg,train,乱占,2081,file_block_0006,camera_group_v2_0442,2,low,top75_gray32_cosine_with_frame_gap,camera_group_0450,yes,人工视觉确认同一固定高点机位,yes
02082.jpg,训练集/02082.jpg,train,乱占,2082,file_block_0006,camera_group_v2_0442,2,low,top75_gray32_cosine_with_frame_gap,camera_group_0451,yes,人工视觉确认同一固定高点机位,yes
02083.jpg,训练集/02083.jpg,train,乱占,2083,file_block_0006,camera_group_v2_0443,2,low,top75_gray32_cosine_with_frame_gap,camera_group_0452,yes,人工视觉确认同一固定高点机位,yes
02084.jpg,训练集/02084.jpg,train,乱占,2084,file_block_0006,camera_group_v2_0443,2,low,top75_gray32_cosine_with_frame_gap,camera_group_0453,yes,人工视觉确认同一固定高点机位,yes
02085.jpg,训练集/02085.jpg,train,乱占,2085,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02086.jpg,训练集/02086.jpg,train,乱占,2086,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02087.jpg,训练集/02087.jpg,train,乱占,2087,file_block_0006,camera_group_v2_0438,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0446,no,,yes
02088.jpg,训练集/02088.jpg,train,乱占,2088,file_block_0006,camera_group_v2_0444,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0454,no,,yes
02089.jpg,训练集/02089.jpg,train,乱占,2089,file_block_0006,camera_group_v2_0445,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0455,no,,yes
02090.jpg,训练集/02090.jpg,train,乱占,2090,file_block_0006,camera_group_v2_0446,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0456,no,,yes
02091.jpg,训练集/02091.jpg,train,乱占,2091,file_block_0006,camera_group_v2_0446,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0456,no,,yes
02092.jpg,训练集/02092.jpg,train,乱采,2092,file_block_0006,camera_group_v2_0447,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0457,no,,yes
02093.jpg,训练集/02093.jpg,train,乱采,2093,file_block_0006,camera_group_v2_0447,2,medium,top75_gray32_cosine_with_frame_gap,camera_group_0457,no,,yes
02094.jpg,训练集/02094.jpg,train,乱采,2094,file_block_0006,camera_group_v2_0448,3,high,top75_gray32_cosine_with_frame_gap,camera_group_0458,no,,yes
02095.jpg,训练集/02095.jpg,train,乱采,2095,file_block_0006,camera_group_v2_0448,3,high,top75_gray32_cosine_with_frame_gap,camera_group_0458,no,,yes
02096.jpg,训练集/02096.jpg,train,乱采,2096,file_block_0006,camera_group_v2_0448,3,high,top75_gray32_cosine_with_frame_gap,camera_group_0458,no,,yes
02097.jpg,训练集/02097.jpg,train,乱堆,2097,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0459,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02098.jpg,训练集/02098.jpg,train,乱堆,2098,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0459,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02099.jpg,训练集/02099.jpg,train,乱堆,2099,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02100.jpg,训练集/02100.jpg,train,乱堆,2100,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02101.jpg,训练集/02101.jpg,train,乱堆,2101,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02102.jpg,训练集/02102.jpg,train,乱堆,2102,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02103.jpg,训练集/02103.jpg,train,乱堆,2103,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02104.jpg,训练集/02104.jpg,train,乱堆,2104,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02105.jpg,训练集/02105.jpg,train,乱堆,2105,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02106.jpg,训练集/02106.jpg,train,乱堆,2106,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02107.jpg,训练集/02107.jpg,train,乱堆,2107,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02108.jpg,训练集/02108.jpg,train,乱堆,2108,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02109.jpg,训练集/02109.jpg,train,乱堆,2109,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02110.jpg,训练集/02110.jpg,train,乱堆,2110,file_block_0006,camera_group_v2_0449,15,low,top75_gray32_cosine_with_frame_gap,camera_group_0461,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02111.jpg,训练集/02111.jpg,train,正常,2111,file_block_0006,camera_group_v2_0449,15,medium,top75_gray32_cosine_with_frame_gap,camera_group_0460,yes,人工视觉确认02097–02111同一固定机位乱堆序列 || 同一固定机位乱堆序列，人工复核明确应整体合并,yes
02112.jpg,训练集/02112.jpg,train,乱占,2112,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02113.jpg,训练集/02113.jpg,train,乱占,2113,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02114.jpg,训练集/02114.jpg,train,乱占,2114,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02115.jpg,训练集/02115.jpg,train,乱占,2115,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02116.jpg,训练集/02116.jpg,train,乱占,2116,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02117.jpg,训练集/02117.jpg,train,乱占,2117,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02118.jpg,训练集/02118.jpg,train,乱占,2118,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02119.jpg,训练集/02119.jpg,train,乱占,2119,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02120.jpg,训练集/02120.jpg,train,乱占,2120,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02121.jpg,训练集/02121.jpg,train,乱占,2121,file_block_0006,camera_group_v2_0450,10,medium,top75_gray32_cosine_with_frame_gap,camera_group_0462,no,,yes
02122.jpg,训练集/02122.jpg,train,乱堆,2122,file_block_0006,camera_group_v2_0451,1,low,top75_gray32_cosine_with_frame_gap,camera_group_0463,no,,yes
02123.jpg,训练集/02123.jpg,train,乱采,2123,file_block_0006,camera_group_v2_0452,4,high,top75_gray32_cosine_with_frame_gap,camera_group_0464,no,,yes
02124.jpg,训练集/02124.jpg,train,乱采,2124,file_block_0006,camera_group_v2_0452,4,high,top75_gray32_cosine_with_frame_gap,camera_group_0464,no,,yes
02125.jpg,训练集/02125.jpg,train,乱采,2125,file_block_0006,camera_group_v2_0452,4,high,top75_gray32_cosine_with_frame_gap,camera_group_0464,no,,yes
02126.jpg,训练集/02126.jpg,train,乱采,2126,file_block_0006,camera_group_v2_0452,4,high,top75_gray32_cosine_with_frame_gap,camera_group_0464,no,,yes
02127.jpg,训练集/02127.jpg,train,乱占,2127,file_block_0006,camera_group_v2_0453,8,medium,top75_gray32_cosine_with_frame_gap,camera_group_0465,no,,yes
02128.jpg,训练集/02128.jpg,train,乱占,2128,file_block_0006,camera_group_v2_0453,8,medium,top75_gray32_cosine_with_frame_gap,camera_group_0465,no,,yes
02129.jpg,训练集/02129.jpg,train,乱占,2129,file_block_0006,camera_group_v2_0453,8,medium,top75_gray32_cosine_with_frame_gap,camera_group_0465,no,,yes
02130.jpg,训练集/02130.jpg,train,乱占,2130,file_block_0006,camera_group_v2_0453,8,medium,top75_gray32_cosine_with_frame_gap,camera_group_0465,no,,yes
02131.jpg,训练集/02131.jpg,train,乱占,2131,file_block_0006,camera_group_v2_0453,8,medium,top75_gray32_cosine_with_frame_gap,camera_group_0465,no,,yes
02132.jpg,训练集/02132.jpg,train,乱占,2132,file_block_0006,camera_group_v2_0453,8,medium,top75_gray32_cosine_with_frame_gap,camera_group_0465,no,,yes
02133.jpg,训练集/02133.jpg,train,乱占,2133,file_block_0006,camera_group_v2_0453,8,medium,top75_gray32_cosine_with_frame_gap,camera_group_0465,no,,yes
